link,date,topic,title,text
https://www.hindustantimes.com/india-news/kedarnath-trip-was-to-meet-my-inner-self-and-not-for-politics-pm-modi/story-f02g1bZxvK3qiChGOWT9MN.html,9/4/2019 19:02,politics,"‘Kedarnath trip to meet inner self, not for politics’: Modi’s Mann ki Baat","india

Updated: Jun 30, 2019 13:07 IST

Prime Minister Narendra Modi replied to controversies over his Kedarnath trip and the last “Mann ki Baat” apart from reminding his listeners of the importance of upholding democracy and reading books.

His radio address began with a clarification on his trip to Kedarnath shrine before the last phase of general elections. He said it was not a political trip but an opportunity for him to meet himself.

“Most people saw political meaning in it, but for me, it was an opportunity to meet my inner self. In one way it helped me fill the void left by ‘Mann ki Baat’ in the interim,” PM said

Follow LIVE updates here.

PM also rejected allegations that he had used February episode of “Mann ki Baat” -- last before the 2019 Lok Sabha polls-- to make a poll pitch.

“People had given political meaning to my promise to return on “Mann ki Baat,” after polls. Critics called it ‘over confidence’ but it was your confidence that has aided my return. I couldn’t have come back on my own unless you invited me,” he said

PM also spoke about the Emergency in 1977 and how fundamental rights were trampled during this period while emphasising the importance of polls in upholding democracy. “Every citizen during the Emergency felt like he had lost something,” he said.

“Democracy is about respecting every single voter,” he added, recounting how electoral officers travelled for two days to set up a polling booth for a single woman residing in a remote Himachal location in the just concluded Lok Sabha polls.

PM Narendra Modi said he was happy to see a positive response to his previous request --to inculcate a habit of reading books-- made to all his listeners. He said he was recently gifted a book of Premchand’s popular stories and it reminded him of the social challenges he grappled with in his youth.

PM Narendra Modi’s radio programme “Mann Ki Baat” resumed today almost a month after the PM returned to power. This was the first ‘Mann ki Baat’ programme in Modi’s second consecutive term as the Prime Minister."
https://www.hindustantimes.com/columns/let-s-keep-language-out-of-politics/story-r0yGgzyDNDSqQdd9hdQ29L.html,9/4/2019 19:02,politics,Let’s keep language out of politics,"columns

Updated: Jun 10, 2019 07:54 IST

The morning of September 2012 is still fresh in my mind. Hindi lovers from all over the world had gathered in Johannesburg. I was presiding over the media session of the 10th World Hindi Conference. Mani Shankar Aiyar was the chief guest. In his speech, Aiyar had said that nothing could be as good as a person from Bihar arriving in a village in Tamil Nadu and people there asking him in Hindi, “Bhai kaise ho?” Similarly, if a Tamilian were to go to a village in Bihar and be asked, “Neeng epdi irikel?”

There are two reasons why I still remember those moments- first that I realised that Aiyar was absolutely right in what he was saying. He is from Tamil Nadu though he was born in Lahore. Besides Tamil and Hindi, he is conversant in Punjabi and Urdu. How I wish, other Indians knew one or more Indian language besides their mother tongue.

After the session was over, some young people emerged from the crowd and asked me where Mani Shankar Aiyar was. One of them asked why Aiyar felt Hindi speakers should know Tamil. I again asked what their response would be if a Tamil speaker spoke in Hindi. They said it was the duty of every citizen of the country to know Hindi.

Languages and dialects are like those relatives whom we accept at our own will and who cannot be imposed on us.

In 1937, when the government was formed in Madras Presidency, C Gopalachari made the use of Hindi mandatory in schools. Periyar and many pro-Tamil leaders were vocal in their protest. The movement became violent. The police had to use force in many places and some lives were lost. From then on, Tamil parties have resented Hindi.

Our Parliament was also affected. After much debate, the Official Language Resolution was passed in 1968. As per the resolution, Hindi-speaking states had to teach an Indian language besides Hindi and in non-Hindi speaking states, Hindi was to be taught besides English and the local or regional language. This three-language formula was accepted by everyone but Tamil Nadu was adamant.

In 1971, when I took admission in the 6th standard, I was given three options for languages. Telugu, Kannada or Bangla? We lived in Tagore town in Allahabad those days where a large number of Bengalis lived. I opted for Bangla and for the next three years I got the opportunity to understand the language. While writing these lines I can say proudly that this also awakened an interest in reading the immortal literature of Bengal.

Now we come to the present day. When the Central government saw the resentment increasing it explained that it did not want to impose Hindi on anyone. Politics has always followed the policy of one step forward two steps back as far as languages are concerned. When the Hindi-speakers of our generation were growing up, Lohiya had launched the ‘angrezi hatao’ (remove English) movement. Many people boycotted English. It felt good to hear that if Soviet Russia, China, France or Germany could progress so much without English, then India too could grow with Hindi? But this only damaged us. Hindi speakers faced difficulties in getting employment and found themselves at a disadvantage on many other fronts because they didn’t know English well. In exactly the same way, Tamil speakers faced more problems than people from Karnataka or unified Andhra Pradesh when they came to Delhi or any other part of the country. We should love our own language, but if we close the doors on other languages, we are shutting out so much knowledge.

The census of 2011 is an eye-opener. In the beginning of that decade, the number of Hindi speakers and those who could understand Hindi was over 52 crores. This number increased by 10 crores from 2001 to 2011. The biggest reason for the increase which will continue is that people are now moving on to the emerging metropolitan cities in search of employment opportunities. According to the previous data, the number of people speaking Hindi, Oriya and Assamese in the southern regions has increased by 33%. Clearly, after commercial activities increased in the cities of Hyderabad, Bengaluru, Chennai and Surat, people from the east and north have started coming and settling down in these cities.

One aspect which is often forgotten is the contribution of our Bollywood films. Hindi films which are produced in Mumbai, considered to be a Hindi-speaking city have played a significant role in spreading the language all over the country. There was a time when we knew of actors like Rajinikanth, Mohan Lal, Rekha, Hema Malini or Sridevi only through these films. Now with the changing times, the cinema from the south has also been becoming popular. Baahubali was dubbed in Hindi also and it broke all box office records.

It’s clear that the caravan of languages has moved forward like this and will continue to do so. Indians don’t really need politicians to guide us on this.

Shashi Shekhar is editor-in-chief, Hindustan

The views expressed are personal"
https://www.hindustantimes.com/india-news/shibu-soren-should-have-taken-retirement-from-active-politics/story-EVXtaCQlJXrhKoW1pTcogP.html,9/4/2019 19:02,politics,‘Shibu Soren should have taken retirement from active politics’,"india

Updated: May 26, 2019 08:58 IST

One of the senior BJP leaders of Bihar and state’s health minister, Mangal Pandey played a key role as the party in-charge in its emphatic victory in Jharkhand, where the BJP won 12 out of the 14 Lok Sabha seats while fighting a united Opposition. Earlier, Pandey had steered the party in the assembly polls to a phenomenal return to power in Himachal Pradesh. In an interview to Subhash Pathak, he says Jharkhand had overcome the era when political parties used to exploit the people’s sentiments in the name of a separate state from Bihar. Excerpts:

How could you make the Jharkhand contest almost one-sided?

After successive defeats of the BJP in the state’s bypolls, I was given an impression that it was difficult to retain all 12 Lok Sabha seats in Jharkhand. Soon after I was made the in-charge, I started following the action plan stipulated by BJP chief Amit Shah and relied on achievements of the Central and state governments to win over people. Leaders of our coalition partners, including All Jharkhand Students’ Union , Janata Dal United (JDU) and Lok Janshakti Party (LJP) helped us carry the positive message to the masses.

Was there any special strategy after the BJP’s debacle in the recent bypolls?

After assuming the charge of Jharkhand, I held rounds of meetings with party workers from booth to the state level. My 30 years of experience of working with the party helped me identify issues. My efforts lifted morale of the workers, who finally delivered the good for the party and the nation.

The opposition led by the Congress was united and trying to play it up against the state government. Did you expect such a landslide?

There was a basic different between 2014 and 2019 Lok Sabha polls. Contrary to 2014 polls, all opposition parties like Congress, Jharkhand Mukti Morcha (JMM) and Jharkhand Vikas Morcha-Prajatantrik (JVM-P) got united and sought to project the alliance like a major force. Sensing their strategy, BJP put all its resources to apprise the masses about the schemes of central and the state governments, ensured they were implemented on time and their benefits reached the last person. People were made to realize that the BJP was the only party that could cater to the present needs of the country.

Did Pulwama attack on CMPF convey and Balakot air strike help the BJP

override the opposition’s unity?

It is for the first time that nationalism grew up as a major political issue, when people began crying for all out war against terror and national security, rising above all caste, social and sectarian lines. A perception was built among the people that the nation is first for one and all. And it worked to mobilize the electors in support of the BJP and the NDA.



In the BJP’s wave, political stalwarts of Jharkhand like JMM chief Sibu Soren and JVM-P president Babulal Marandi were swept aside. What does it signify for Jharkhand?

JMM founder Shibu Soren should have taken retirement from active politics, as he had crossed the age. And his defeat in his stronghold of Dumka made it amply clear. The way Babulal Marandi faced massive defeat in Koderma, it seems people made him to take voluntary retirement. People of Jharkhand also taught a lesson to Congress. They are unwilling to accept a non-resident Jharkhandi to head the party."
https://www.hindustantimes.com/lok-sabha-elections/dynastic-appeasement-politics-pushed-out-by-politics-of-performance-amit-shah/story-CI91vScALQmUvsOkf2lYvJ.html,9/4/2019 19:02,politics,"‘Modi uplifted the poor of India, this historic mandate is their blessing’: Amit Shah","lok-sabha-elections

Updated: May 25, 2019 19:57 IST

BJP chief Amit Shah on Saturday hailed the Lok Sabha election results as a testimony of people choosing politics of performance over politics of ‘dynasty, casteism and appeasement’.

“After the sixties, democracy in this country was under the grip of dynasty politics, casteism and appeasement. It is for the first time in 2019 that the country has pushed these things out of politics and has reposed faith in politics of performance,” he said addressing the NDA Parliamentary Parliamentary in the Central Hall of Parliament after election of Prime Minister Narendra Modi as leader of the NDAPP to head the government again.

Shah thanked all the allies and the MPs for unanimously choosing Modi as prime minister again and said, “This euphoric mandate is massive and historic. After 1971, for the first time, a Prime Minister is returning to the post with an even bigger majority after completing a first five-year term.”

He also asserted that Narendra Modi becoming the prime minister of the country exemplified the spirit of the constitution.

“After Modi became Prime Minister, the poorest of Indian felt that the spirit of the Constitution can turn into reality and a person from poor background become Prime Minister. It was a Narendra Modi experiment when people wanted him to replicate the development model of Gujarat in the whole country. This experiment of people has been successful.”

Shah outlined various people-centric initiatives of the NDA governments first term and said, “The 50 crore poor who were looking for their place in the country’s system were previously not able to find it. In the five years, Narendra Modi has uplifted the 22 crores poor of the country and it is their blessing which has come as this historic mandate.”

He also talked about the surgical strikes, while criticising those who questioned it the first time.

“When the first surgical strike happened, people felt that a government has come which can answer the country’s enemies inside their homes. Initially the defence pundits of the country called surgical strike as a fluke but after Pulwama attack the air force personnel’s took the revenge through air-strike”, said Shah.

Shah also said that it is people’s expectation to see India emerge as a world power and hopefully same will happen in the second term of the Modi led NDA government.

Earlier during the NDA meeting, Narendra Modi was elected as the leader of the NDA.

He was greeted by SAD’s Parkash Singh Badal, Shiv Sena chief Uddhav Thackeray, JD(U)’s Nitish Kumar, BJP leaders Sushma Swaraj and Nitin Gadkari after being elected as the leader of NDA and BJP at the NDA meeting.

Modi-led NDA swept the elections and won 352 out of 542 seats in the 17th Lok Sabha elections. In the official count, the BJP has secured 303 seats, 22 more than in 2014 elections. (ANI)"
https://www.hindustantimes.com/india-news/people-disregarded-politics-of-nepotism-manohar-lal-khattar/story-QBFRybpovs2lCovCdoayfI.html,9/4/2019 19:02,politics,‘People disregarded politics of nepotism’: Manohar Lal Khattar,"india

Updated: May 24, 2019 10:13 IST

Haryana was among the states where Bharatiya Janata Party (BJP) swept the Lok Sabha polls and won all 10 seats. The BJP won seven seats in 2014. Haryana chief Manohar Lal Khattar spoke to Rajesh Moudgil about the BJP’s clean sweep. Edited excerpts:

How would you describe the outcome ?

It showed the people have disregarded politics of family, regional discrimination, nepotism and favouritism.

What significance does it have for you and your party?

It is of immense significance for the party in Haryana as our candidates primarily fought in the name of Prime Minister Narendra Modi and his leadership. It [the victory] will be a big morale booster for the party workers and leaders as each one of us played their part.

What are your plans for the upcoming assembly polls?

We have worked hard to bring complete transparency and fairness in the functioning of the state government and we would further improve this in our next term. Though we have no plans for early assembly polls, it is up to the Election Commission to decide the dates as states like Maharashtra and Jharkhand are due for assembly polls around the same time."
https://www.hindustantimes.com/lok-sabha-elections/lok-sabha-elections-2019-crunching-numbers-to-make-sense-of-politics/story-L6wXA9jJGfllae2rxpP3FL.html,9/4/2019 19:02,politics,Lok Sabha elections 2019: Crunching numbers to make sense of politics,"lok-sabha-elections

Updated: May 22, 2019 09:03 IST

At HT, our data coverage of the 2019 general elections has been driven by two basic principles. Indian elections are best understood by taking a state-wise approach, given the linguistic and other socio-economic diversities in our country. And, politics needs to be seen as a continuous process between the 2014 and the 2019 general elections, rather than assuming that there has been a five-year vacuum between the two. We believe that a careful analysis of these two factors can allow us to put the 2019 results in a macro-yet-disaggregated perspective. Along with this, we have also tried to use the elections to explore some larger political economy ideas that have an important role in shaping the political processes of our country. Here’s a recap of some of our important stories that we have done as part of our national election coverage.

The Election Commission of India (ECI) announced the schedule for 2019 general elections on March 10. In their first data story (https://bit.ly/30BtwRo) after the polls were officially announced, we gave a snapshot of how decimating the Congress in direct contest states and forging a multi-class, multi-caste collation helped the Bharatiya Janata Party (BJP) secure a majority of its own in the Lok Sabha in 2014. The story also looked at parliamentary constituency (PC) wise extrapolated results from assembly elections held between 2014 and 2019.

Another story on March 19 underlined the importance of states vis-à-vis the first-past-the-post system, where regional parties in bigger states such as West Bengal and Tamil Nadu end up getting a relatively higher seat share for a given vote share compared to national parties. The story also pointed out the importance of nine states – Uttar Pradesh, Uttarakhand, Rajasthan, Madhya Pradesh, Chhattisgarh, Bihar, Jharkhand, Maharashtra and Gujarat – in the seat tally of the BJP in the country.

Read More| An app to track real-time trends on counting day

We also looked at political data in each specific state to explain the importance of various factors including alliance arithmetic in shaping the 2019 results. Some of our work underlined the importance of looking differently even within a state, such as a May 2 story that explained the relatively higher vulnerability of the BJP in Uttar Pradesh vis-à-vis the Bahujan Samaj Party (BSP) and Samajwadi Party (SP) alliance.

An April 3 story on Karnataka tried to explain how the impressive headline vote share numbers of the Congress and the Janata Dal (Secular) alliance in Karnataka might not lead to a rout of the BJP in the state.

Voter turnouts are the only authentic data that is available for analysis when the election process in on. In his April 28 story, Kawoosa pointed out the Kashmir valley was headed for lowest voter turnout in two decades. The final numbers, a turnout of 18.9% in the three PCs in the Kashmir valley have confirmed the argument.

Another story on May 8 pondered on whether the relatively higher increase in voter turnout in the states of Madhya Pradesh and Rajasthan pointed towards a restoration of political competition in the state unlike 2014, when a section of anti-BJP voters might not have come out to vote expecting imminent defeat.

The 2019 election is the first in which the EC has decided to introduce candidate pictures along with their electoral symbols on the electronic voting machines. In this March 18 story Kawoosa scraped ECI data to show the extent of problems caused by namesake candidates in elections.

Elections in India also generate a lot of focus on the importance of caste in the country. This March 27 story cautioned readers about relying too much on headline caste demographic numbers even at the state level.

Another April 4 story tried to explain the complicated relationship between caste and class in Indian politics by highlighting how economic fortunes of similar broad caste groups vary significantly across states and how Other Backward Classes (OBCs) thanks to their large share in population have a significantly large share among the richer sections of the society.

Also Read| Nitish Kumar says summer not appropriate for polls, calls for fewer phases

Apart from this author, Abhishek Jha and Vijdan Mohammad Kawoosa, HT’s data coverage was complemented by columnists such as Neelanjan Sircar, a senior visiting fellow at Centre for Policy Research and an assistant professor at Ashoka University, Gilles Verniers, co-director of the Trivedi Centre for Political Data at Ashoka University, and Milan Vaishanav, Director of South Asia Programme at the Carnegie Endowment for International Peace at Washington DC."
https://www.hindustantimes.com/lok-sabha-elections/ready-to-quit-politics-if-proved-dmk-in-talks-with-bjp-says-stalin/story-OcywYlhQCaRddudYS6BvHM.html,9/4/2019 19:02,politics,"‘Ready to quit politics if proved DMK in talks with BJP’, says Stalin","lok-sabha-elections

Updated: May 14, 2019 19:38 IST

DMK president MK Stalin on Tuesday rubbished the claims of Tamil Nadu BJP president Tamilisai Soundarrajan who claimed that the Dravidian major was in talks with the saffron party and said he would quit politics if proved otherwise.

“If Tamilisai Soundarrajan or Narendra Modi, whom she wants to become Prime Minister again prove that I am talking to them for an alliance with the BJP, I’m prepared to quit politics. If they fail to prove it, will they renounce politics?” the DMK president challenged in a hard hitting statement to the media.

“It is unfortunate and painful that Tamilisai, hailing from a family with a political legacy, has denigrated herself to this level and allowed to be a scapegoat by the self seeking BJP leadership of Prime Minister Narendra Modi and others. This is part of the dirty tricks of the BJP,” the statement read.

“I was the first to endorse Congress President Rahul Gandhi for Prime Ministership and rip apart Modi as a ‘fascist, sadist and autocrat’ throughout the poll campaign to prevent by all means his return to power,” Stalin said.

He suspects this was a ploy by the BJP to prevent the votes of the minorities for the DMK in the crucial bypoll to the four assembly segments on May 19 and to blunt the DMK’s campaign projecting Rahul for PM. “For no reason, they are trying to drag the DMK,” he said.

Earlier in the day, Tamilisai Soundarrajan dropped a bombshell claiming that the DMK was in talks with the BJP.

“The hunger and thirst for office is driving Stalin to reach out to Modi. First, it was Rahul, then KCR and now it is Modi. Everyone knows the DMK changes colours. To each one, he is showing a different colour. They are speaking through someone and are establishing connection,” she said and laughed heartily at the media interaction in Thoothukudi.

“It is true,” she affirmed when asked whether the DMK was in touch with the BJP for a post-poll tie-up. However, she did not elaborate.

“Post-KCR meeting, why Stalin was not firm in endorsing Rahul Gandhi for Prime Ministership?” Soundarrajan asked.

Also read: Did Stalin snub KCR’s Federal Front pitch? Just a ‘courtesy call’, says DMK

She claimed that the BJP would retain power at the Centre on its own and that the saffron party is not worried over the Stalin-KCR meeting. “Emergence of any number of fronts would only benefit the BJP,” she asserted.

Soundarrajan who is the BJP candidate from the southern coastal constituency of Thoothukudi is up against the DMK’s Kanimozhi.

The Congress has dismissed Soundarrajan’s claim as an ‘unadulterated lie’ which is proof of the BJP being rattled at the electoral rout.

“There is not even an iota of truth in Tamilisai’s unfounded claim. The DMK is firmly with the Congress and we have no doubt about it. This betrays the saffron party’s mortal fear of facing the prospect of a rout in the LS poll. Hence, it is attempting to sow the seeds of confusion in the opposition camp. Such dirty tricks would not succeed as Stalin is committed to secularism and pluralism,” TNCC president KS Alagiri told the media.

But the AIADMK latched on to Soundarrajan’s claim to target the DMK. It said there was nothing surprising in the DMK talking to KCR and the saffron party, even while remaining in the alliance with the Congress. AIADMK veteran and Tamil Nadu Fisheries Minister Jayakumar led the charge against the DMK on Monday claiming that the Dravidian major was reaching out to the BJP with a bargain for five plum ministerial berths at the Centre. He reiterated it on Tuesday as well.

“Only Stalin is capable of sailing in three boats at the same time. While being in alliance with the Congress, he is hosting Chandrasekhar Rao and holding parleys with the BJP. It has become crystal clear to Stalin that the the election results will be in favour of the AIADMK in the state and the BJP at the Centre. Hence, he is in talks with the BJP to secure five ministerial berths at the Centre,” Jayakumar told the media."
https://www.hindustantimes.com/lok-sabha-elections/playing-politics-over-alwar-rape-case-mayawati-jabs-pm-modi/story-Lccm0zayA8nPkBrhR9KKuM.html,9/4/2019 19:02,politics,Mayawati ‘unfit for public life’: Jaitley after BSP chief’s attack on PM Modi,"lok-sabha-elections

Updated: May 13, 2019 20:29 IST

Union finance minister Arun Jaitley on Monday hit back at Bahujan Samaj Party chief Mayawati for her remarks against Prime Minister Narendra Modi. Mayawati and PM Modi have been involved in a bitter war of words over a gang rape case in Rajasthan’s Alwar.

Arun Jaitley said Mayawati has “stooped to an all-time low” and she was not suitable for public life. “Behan Mayawati - She is firm on becoming a Prime Minister. Her governance, ethics and discourse stoops to an all-time low. Her personal attack today on the Prime Minister exposes her as unfit for public life,” Jaitley tweeted.

Mayawati had launched a scathing personal attack on PM Modi after he accused her of “shedding crocodile tears”.

In an interview to news agency ANI, she accused Modi of playing “dirty politics”. “Narendra Modi was silent on Alwar gang rape case. He’s trying to play dirty politics over it so that his party can benefit in the elections. It is extremely shameful. How can he respect others’ sisters and wives when he has left his own wife for political gains?” news agency ANI quoted Mayawati as saying.

The BSP boss said wives don’t let their husbands go near the PM out of “fear that they may also leave them like Modi left his wife.”

Also read:‘Why is award-wapsi gang silent on Alwar rape?’ asks PM Modi in UP’s Ghazipur

At a poll rally on Sunday, PM Modi had hit out at Mayawati over the rape case and challenged her party to withdraw support from the Congress government in Rajasthan.

Mayawati accused the PM of showing false sympathy for Dalits and said that his words rang hollow. “If Modi had genuinely been a backward caste person, he would not have objected to bungalows owned by Dalit and OBC people. He changes his caste every day for electoral gains,” she added.

There have been protests in Rajasthan over the Alwar rape case after reports of police delay in filing a first information report (FIR). The BJP has accused the Congress government in the state of trying to hush up the matter."
https://www.hindustantimes.com/lucknow/no-politics-over-army-give-us-development/story-O33vkQ3dr0xHESJtDIiX6K.html,9/4/2019 19:02,politics,"‘No politics over army, give us development’, says kin of CRPF jawan killed in Pulwama terror attack","lok-sabha-elections

Updated: May 10, 2019 12:05 IST

The family of CRPF jawan Mahesh Kumar, who lost his life in Pulwama terrorist attack on February 14, is yet to come to terms with the irreparable loss that it has suffered.

The family members are not only dissatisfied with the monetary assistance provided to them by the government, they are equally unhappy over the claims which it made about the air strikes in Balakot (Pakistan).

According to the soldier’s kin, leaders should not play politics over the army and instead focus on development.

Tudihar Badal Ka Purwa, a village close to Prayagraj-Mirzapur highway witnessed hectic activity when the soldier’s body was taken there for last rites. Leaders of all the political parties and officials of all ranks queued up to Mahesh’s house for over a week after his last rites were performed. As the days passed by, the number of visitors started dwindling.

Mahesh is survived by his wife Sanju Devi and two sons, Samar (6) and Sahil (5).

Mahesh’s father Raj Kumar said, “We remain busy in the fields as we have many mouths to feed. We are still mourning the loss but are gradually coming to terms with the tragedy. Not only our family but the entire village is proud of Mahesh but we are extremely unhappy over the politics being played over the attack which claimed the lives of security personnel. Polls are being contested in the name of soldiers but not much is being done for their family and children.”

Rajkumar, father of the slain CRPF jawan Mahesh Kumar , working in his fields. ( Sheraj Rizvi/HT Photo )

Rajkumar’s other brothers Suresh Kumar and Santlal also joined the conversation.

Rakesh Kumar, the son of Raj Kumar’s elder brother Shiv Kumar, is also in CRPF and the family is ready to send their other children to join the forces.

“We have received the cheque announced by the government but are yet to receive other benefits including the promise of job to my younger son Amresh. I approached the district magistrate who asked me to meet him after elections. The promise of a gate outside the village in the memory of my son also seems to be a far cry. The members of our family still defecate in the open and the promise of construction of a toilet in our house has not been fulfilled yet,” Raj Kumar lamented.

“I was also promised some agricultural land but the lekhpal says no land is available as of now,” he complained.

He said no compensation or government assistance could compensate their loss but the soldiers who lay down their lives for the country should be given due respect.

“Instead of playing politics, leaders should strengthen the country’s security and bring development, employment, infrastructure and education to villages of martyred jawans,” he added.

“While we mourned our soldiers’ deaths, there was not a single photograph to show the bodies of terrorists or their families mourning their death after air strikes in Pakistan,” he added.

Raj Kumar said though the family was not happy with the state of affairs, they would definitely cast vote to bring about a change.

Although too young to understand the loss, Mahesh Kumar’s sons listened to the conversation with curiosity while sitting next to their grandfather.

Speaking about his daughter-in-law, he said: “She often comes to this room where Mahesh’s garlanded photographs are placed. She weeps for hours and is hard to console. She has refused the government’s offer for a job as she does not want to compromise with the upbringing of her two sons.”

Villagers also said development and employment should be the core agenda of all political parties."
https://www.hindustantimes.com/india-news/podcast-the-economist-on-pm-modi-and-rahul-verma-on-ideology-in-politics/story-b4CJTg0HEAI2OFeWdH7SFI.html,5/8/2019 13:00,politics,Podcast: The Economist on PM Modi; and Rahul Verma on ideology in politics,"lok-sabha-elections

Updated: May 08, 2019 13:00 IST

This week on Grand Tamasha, Max Rodenbeck and Alex Travelli of the Economist South Asia bureau join Milan Vaishnav (Director of the South Asia programme at the Carnegie Endowment for International Peace) to discuss the 2019 Lok Sabha elections.

The Economist’s recent editorial argues that while BJP Prime Minister Narendra Modi “has been neither as good for India as his cheerleaders foretold, nor as bad as his critics…imagined,” the risks associated with a Modi-led BJP still outweigh the rewards.

Max Rodenbeck and Alex Travelli and Milan discuss the Economist’s editorial line, the nature of the 2019 campaign, and what’s at stake for India. Alex and Max also dispel the notion that coalition government is bad for governance in India.

Then, Milan speaks with Rahul Verma of the University of California-Berkeley and the Centre for Policy Research in New Delhi. Rahul is the co-author, with Pradeep Chhibber, of a fascinating new book on Indian politics, Ideology and Identity: The Changing Party Systems of India.

Rahul’s new book busts the myth that Indian politics is non-ideological simply because it does not adhere to the traditional left-right spectrum that characterizes Western politics. Milan and Rahul discuss how status politics and the role of the state in social life animate party competition in India and how these two factors are changing over time.

Rahul also weighs in on the cracks that are emerging within the BJP’s core ideological coalition and the risks this fracture poses for the party’s future."
https://www.hindustantimes.com/lok-sabha-elections/kept-waiting-for-didi-to-call-back-says-pm-modi-accuses-mamata-of-playing-politics-over-cyclone/story-hfy6YwkaHKVx4jUcrGJInK.html,5/8/2019 13:00,politics,"‘Kept waiting for didi to call back,’ says PM Modi, accuses Mamata of playing politics over cyclone","lok-sabha-elections

Updated: May 06, 2019 15:04 IST

Prime Minister Narendra Modi on Monday accused West Bengal chief minister Mamata Banerjee of playing politics over the cyclone Fani issue. PM Modi, who was addressing a poll rally in Bengal’s Tamluk, said he tried to contact the Bengal CM twice, but she didn’t respond.

“Speedbreaker didi has tried to play politics even on cyclone. Tried to talk to her twice but she didn’t talk to me, such is her arrogance. I kept waiting for her to call back,” PM Modi said. He had conducted a survey on cyclone-hit areas in Odisha earlier in the day and praised CM Naveen Patnaik for relief and rescue operations.

Mamata Banerjee later responded to the swipe. The chief minister said she could not take the call because she was away in Kharagpur. “I don’t want to share dais with expiry PM as elections are on,” she told an election rally, according to news agency PTI.

WATCH: ‘Frustrated didi jailing those who chant Jai Sri Ram’: PM Modi slams Mamata

On Sunday, a controversy had erupted with the Bengal administration alleging that the prime minister had bypassed the state chief minister Mamata Banerjee and had called governor Keshari Nath Tripathi asking him to prepare a report on the damage that had been inflicted by Cyclone Fani in the state.

“Attention has been drawn to reports in a section of the media, that the Trinamool Congress has expressed its displeasure at Prime Minister Modi speaking only to West Bengal Governor Keshari Nath Tripathi, about the post-Fani situation in the state.

“Apparently, Trinamool leaders have claimed that the Prime Minister had called up Odisha CM Naveen Patnaik, but did not phone West Bengal CM Mamata Banerjee. The above claim is incorrect,” sources said.

Sources said that two attempts had been made on Saturday morning by the prime minister’s staff to connect him to the West Bengal CM on phone.

“The first time, the staff who were attempting to place the call, were told that the West Bengal CM is on tour, and that the call would be returned. On the second occasion too, the staff attempting to place the call were told by the CM’s office, that the call will be returned.”

Alleging that the Prime Minister bypassed the state government, Trinamool secretary general and minister Partha Chatterjee said on Saturday, “This is the biggest example of indecency. In a federal structural a state government has its own position and rights. The Modi government never respected that.”"
